"author","authorIsChannelOwner","cid","comment","commentsCount","hasCreatorHeart","pageUrl","publishedTimeText","replyCount","replyToCid","title","type","videoId","voteCount"
"@asrirafifahmad7903","false","Ugwtf7ujp4AiER8rOIx4AaABAg","Starbucks keliling","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","183",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","7300"
"@adiadisecond8971","false","UgzY1QeFeXpzw0K8tWd4AaABAg","Starlink ini adalah investasi yang sangat bagus di Indonesia bagi Elon Musk. Beda waktu Indonesia approach dia untuk sumber daya nikel, Elon ga tertarik untuk berinvestasi pada saat itu. Dia bisa liat peluang karena Indonesia negara kepulauan dan masih banyak daerah2 yg blm terkoneksi dengan internet, ditambah lagi degan adanya kasus korupsi BTS yang ditargetkan untuk daerah2 tertinggal. Ini kesempatan besar bagi Elon untuk memperkenalkan produknya di Indonesia dengan keunggulan yg dimiliki Starlink. Pelajarannya, dlm berbisnis perlu mengetahui dan memahami situasi politik yg terjadi di suatu daerah, and jadikan itu sebagai peluang bukan hanya sebagai literasi. Good job Elon!!","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","55",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","1200"
"@fajarcahyono3693","false","Ugw_HXk0ty_BPIgAE9N4AaABAg","Malu gak sih yang katanya Elite Global dengan segala konotasi negatifnya yang malah bisa bermanfaat buat rakyat2 di pedalaman, eh yang katanya si paling plat merah bekerja deni rakyat bikin layanan internet aja ampas bener kualitasnya, jauh banget dibanding starlink apalagi di pedalaman","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","100",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","929"
"@Aoururu","false","UgwvyCHd-xKFs_3-hJ14AaABAg","Muncak bawa starlink buka jasa wifi di sana","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","66",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","259"
"@ajikasep22","false","UgxdO5TmcRXTNu0AMnp4AaABAg","Bang kenapa manusia saling menyakiti?","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","2 days ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@jolioahmad3109","false","UgyNjbb5mgQDRSZbWEh4AaABAg","r i p telkomsel 😂😂😂😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","3"
"@ahmatyuaidin","false","UgzDhBCKxOCie-jqXgx4AaABAg","750 rb mahal karena gak bisa dujual lagi hanya dipakai satu/dua rumah doang, kalau keluarga menengah ke atas mungkin mampu 750rb/bulan, kalau keluarga menengah ke bawah keberatan gak mampu.","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","3 weeks ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","3"
"@G.Gurkha","false","Ugwdox7Wixj6uWmU5nZ4AaABAg","Mungkin Yg protes sama starlink adalah orang2 bayaran oleh perusahaan2 yang merasa terancam  karna selama ini jual kuota super mahal tapi sinyal jelek 😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","2 weeks ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@andyyulius1309","false","UgzdTnloEtC0KoxUltV4AaABAg","Kata nya harga starlink hanya 1,999000 jt sj terus byr per bulan nya 700 rb.......yg benar yg mana harga nya ini....","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","15 hours ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@driman5281","false","UgzbSyQgdl6jaK1LiRN4AaABAg","tamparan kencang untuk telkom, telkomsel dsb, semoga starlink menjadi faedah untuk kemajuan bangsa...yuk bisa yuk","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","32",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","539"
"@NanangMrk","false","Ugxn84XC5KbH5Y61KmZ4AaABAg","Prestasi tertinggi politisi : dipanggil close the door ✅
Prestasi tertinggi youtuber tech : disebut Gadgetin ✅

Thanks Tim Gadgetin 🙏","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","521",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","15000"
"@a.fikrinailularzaq4105","false","UgwOUagSpFqEhLQZ_NV4AaABAg","Ini bagus si buat Telkomsel biar nggak leha leha, internet mahal kualitas rendah 
Kalo merasa ada kompetitor, semoga Telkomsel bisa banyak berbenah","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","269",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","5200"
"@Anonymous-u6s5d","false","UgwaVVMFNbeXFeZ--8h4AaABAg","Kmrn di kpal sya kerja jg bru ganti starlink, emng krasa bgt beda nya sm internet satelit utk kpal yg lain, skrg sya di laut atlantik dan internet nya starlink msih lancar bgt, bisa diatas 180 mbps, tp emng device nya khusus utk di kapal, mantap starlink","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","1",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","24"
"@aiyulee6366","false","UgzhTuy61VGHxnr_1gB4AaABAg","Sy yg di indonesia timur dinas ini ngeliat starlink bakal bantu bgt. Terutama di puskesmas sm sekolah emg krena kepulauan itu susah bgt bngun infrastruktur tower2 gitu. Klo langsung tembak satelit gini gampng bgt soalny bnyak tanah lapang. Keren gila","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","21",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","510"
"@mobilhafizh","false","Ugyi6duUnrtQIG_UdK54AaABAg","Gw kerja di kapal. Dan perusahaan kapal gw dari dulu pake starlink buat jaringan internetnya. Alhamdulillah nya jaringan dikasih gratis. Jadi mau di bagian laut manapun insya Allah ada jaringan internet. 
Selalu ada manfaat positif dari berkembangnya teknologi","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","6",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","247"
"@sriSara47","false","Ugz8nF_TxWAlgUFYPmR4AaABAg","Mantap nih buat yg kerja di kapal"" yg susah akses internt kalau lagi dlm perjalanan di tengah laut jadi interaksi pelaut dng keluarga tdk ada kendala internet lagi","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","23"
"@gamingsantai1125","false","UgzANH8Qf5_c9Lu-6Yx4AaABAg","Alhamdulillah bulan 6 kabupaten kami semua instansi pakai STARLINK, krn indihome sangat sulit di hubungi saat ada masalah. Dan banyak masyarakat di sini mau pasang indihome dari tahun lalu sampai skrg petugasnya gk pernah muncul, pdhl tiangnya ada di dekat sini. Untung ada starlink, kami semua siap beralih... ❤❤","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","24",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","329"
"@rizalnugraha86","false","UgyboOu7osbG00b3XcN4AaABAg","dulu selama di pedalaman papua sering bayangin ada barang kaya ginian yg simpel tpi efeknya luas, alhamdulillah teknologi semakin maju bisa memudahkan bagi kami khususnya satuan tugas TNI yg berada di pelosok yg minim sinyal, sangat membantu untuk kemajuan bersama👍","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago (edited)","6",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","161"
"@Tamayo.Sama2023","false","UgywC8kSH_S0jkHPJFx4AaABAg","Indonesia butuh bgt starlink ini, banyak pulau² terpencil yg belum tercover jaringan. Jangankan pulau di perkebunan aja kadang jarang dapat sinyal. Cocok bgt buat internetan di perkebunan sawit","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","13",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","212"
"@ridzkiramadhan93","false","UgxIYmeX2WLExuEtsGJ4AaABAg","Ke depan, Insyaallah akan lebih kecil dgn batrai gahar shg makin mudah dibawa bawa dan awet. Spt perkembangan HP yg cueepat banget, dr 2008 ke 2020 bisa maju sepesat itu, Insyaallah starlink pun juga. Mau di puncak semeru bisa vidcall an. Utk ABK kapal2 besar, kerja di hutan utk perkebunan tambang, dsb yg jarang kontak dgn keluarga atau , ini benar2 edyan.","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago (edited)","1",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","18"
"@sergiogeming4389","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3j_SIM7iIp","🗿","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","154"
"@misterslowhand666","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3j_SwcHkNv","Bukan tapi starbucks kelilink","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","381"
"@naufalibrahim98","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3j_UKDrnTM","HAHAHAHAHA 😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","50"
"@andrianlaksana9354","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3j_ZVGuD9Q","Hahaha","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","27"
"@febryyy02","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3j_eUvXDK_","Dikatakan Salah Juga Tidak Benar","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","85"
"@jovanrustiadi5922","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3j_ltnhZVi","bisa2 ae bang 😂😂😂😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","23"
"@jiqballl","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jannzge7w","Emg itu singkatan nya ? Baru tau gw 😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","28"
"@zeptazefanya7743","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jauzU5kP0","Sering beli kopi situ ya","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","29"
"@jul5328","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jaw6j82d1","Apakah starlink itu starbak keliling? Bukan ye","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","55"
"@wadimor8273","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jb86xW-XA","Bukan yee","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","30"
"@MrAlden-i5r","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jbNNR1clL","Ga gitu intinya😂😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","15"
"@lllyyaa","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jbOoL0yhV","😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","8"
"@EliminYTOfficial","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jcV0PoltG","Mahal version","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","12"
"@uzumakinaruto8609","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jcg05HKNl","Kelilink","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","12"
"@MuhammadKhairulakid-sd4uw","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3je1gHTANp","Star boy😮","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","9"
"@KecoaBerkilau","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3je873Xp3u","Basi","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","6"
"@adisumertayasa2746","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jeLJDR3y1","Itu starling bukan starlink 😂😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","6"
"@yayan0076","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jej1AxuQk","😢😢😢😢😢😅😅😅😅😂😂😂😂😂🤣🤣🤣🤣","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","2"
"@mochamadanangsusanto2930","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jfuksHe57","Bisanya mencaci org, bikin aj blum bisa duhhhh... Negeri dagelan","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","6"
"@alfarizidane","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jg1Yv6c06","Jayus","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","1"
"@muhammadronaldo3822","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jgLVBK0cr","😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","1"
"@prastonofficial8131","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jgONpItbp","boycott","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","3"
"@ferdinand2052","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jgQ42wfPJ","Inimah Internet keliling🗿","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","2"
"@GADGET-PROFESSIONAL","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jgeFrEZ1v","🤣🤣🤣🤣🤣😀😀😀😀😆😆😆","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","1"
"@GungKrisna12","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jgf2SCI_7","Bayangin Starbucks Keliling bawa parabola Starlink kemana-mana","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","10"
"@sulistiyowibowo1525","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jgwZjLTJE","Biasanya pakai sepeda, kring2,, menyusuri jalan2 trotoar","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","4"
"@ArifRahman-to9jr","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jhOFkm3X7","BAGAIMANA KALAU TEHNOLOGY ITU DI GUNAKAN TERORIS....PEMERINTAH ..HARUS MEMBERI SYARAT SIAPAPUN YG MEMBELI TEHNOLOGY INI HARUS PAKAI KTP....ITULAH BODOHNYA PEMERINTAH KITA DAN PNS KITA....YG KONON SEKOLAH TINGGI TAPI BODOH.....RAKYAT YANG SENGSARA.......HADEUHH..,..","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","9"
"@Handyman2004","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jhVeeSuqG","​ @GungKrisna12 Kayak antena uhf 😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","2"
"@m3ng00000","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jhr_H-XZe","Sejauh ini, ini yg paling jauh","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","1"
"@ciebaper4569","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jiwGqC2Pa","Starlink mah tukang jualan minuman/kopi di jakarta selatan yang naik sepeda","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","1"
"@hrwstudio4104","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jjjFVVDP2","Sepemikiran","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","1"
"@kangjepit6714","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jjwOd_dRE","keren nih kartu sim bakal kalah saing segera beli nanti mahal lagi","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","2"
"@alfianrizkysetiangga5941","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jk_x5VFZ7","​ @mochamadanangsusanto2930 
mencaci orang 🤨 ? orang yang menghina negerinya sendiri, nggak pantas sih mengatakan hal demikian 😅","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","2"
"@sanjipaksanjidor8806","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jkniLQowY","Sat","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@Abeta.S.A","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jkoVTQEVq","Setarling vs Starlink 😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@errymarulitua1276","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jlK9gO4Np","Colok dimana?","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@schirupatra666","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jlWHAhrGQ","woi 😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@ajizulhakim6976","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3joEqcbzAA","Comotan","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@opahkeSandung","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jpLbHcKWi","Bisa bisa hahahaa😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@Muhammadwijaya-xk9qh","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jptGvuBUq","Vincent said🗿","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@bukanfanskardus","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jqXSTHRrQ","Cringe","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@IErfanCN","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jr_sfyDGE",":D","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@Alikc1135","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jstCtYYLW","Starbuck keliling 2jt sehari 😂😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@alfukhasanah1190","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jsvhAlXOP","😂😂anjir","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@tanimaju5446","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jsxkLgOkb","Tiruannya banyak di Bandung kopi semerbuck, kopi semerbak","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@MuhammadHaikal-l1m","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jtRQfeKGX","Pasti lu habis nonton gerald vincent🗿","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago (edited)","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","2"
"@asrofiasrofi5808","false","Ugwtf7ujp4AiER8rOIx4AaABAg.A3j_8LrDq7uA3jtT9c9Kd9","Harusnya  revieu yg tepat tu di puncak gunung mas David karna dipuncak pegunungan  itu lah sinyal benar-benar  gak ada","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugwtf7ujp4AiER8rOIx4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
