"author","authorIsChannelOwner","cid","comment","commentsCount","hasCreatorHeart","pageUrl","publishedTimeText","replyCount","replyToCid","title","type","videoId","voteCount"
"@mustapa5500","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3X_7DsBRQs","Mas tolong infonya donk. Layanan Internet yang bisa digunakan untuk ISP Rt Rw net atau voucheran. Karena di daerah saya medannya perbukitan. Jadi layanan penyedian Internet sangat sulit seperti icon, telkom dan lain sebagai . Kalau ada Internet satelit yang bisa di buat utk   bisnis ISP.","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@jejakpengelana","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3XcX6Q6_JJ","Dapet IP Public gk bang @nanangMrk?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@baharisiddiq389","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3XdlUgdHP-","@NanangMrk kak masih penasaran, apa bisa untuk semua daerah? Kalau daerah bandung bisa ga yah?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@ariesavante","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3XsiAmkFGT","Bang, ini 800 ribu per tahun+ kit tool nya 7 juta?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@spongebar3001","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3Y-uJmTw-w","@NanangMrk bang sya di daerah terpencil mau pesan ternyata pembayaran harus kartu kredit ,apa bisa cra tertentu misal cara paypal ,contohnya sperti apa 🙏 dan ppn pajak import nya jdi brp ya ketika nnti beli order,misal beli tipe resident ?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@zayyanrarawedottama","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3YAngq6R-J","mas pada dasarnya hanya pedagang rt rw besar yang menggunakan ISP yang legal di resale.. sejauh yang saya lihat Pegiat RT RW dengan client under 100 pakai bandwidth illegal dan tergolong ""MENCOBA MEMPERKAYA DIRI SENDIRI DAN MENGAMBIL KEUNTUNGAN DENGAN CARA-CARA yang tidak semestinya :)""","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@johansensilalahi5906","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3YFNF5GNSL","bung Nanang kalau tdk salah tadi bilang tdk ada port utk LAN, bisakah sya gunakan utk CCTV 8 kamera? Mhn info","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@hakims04","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3YMYtgRqyj","gabisa buat warkop dong berarti ya ? kalo internet warkop harusnya pake apa ya ?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@zayyanrarawedottama","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3YNqsPYeZ-"," @Legacy999-i8f  ada larangan resale tp seberapa ketat tidak tahu.","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@zayyanrarawedottama","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3YP-zFrQ3S"," @m1dway  murah bang 800rb keluar 200mbps umlimit gak ada isp kita kasi segitu.. Cuma mahal di PSBnya ini... Pengen cobain buat keroyokan tapi ngeri kena banned 7jt melayang","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@Gamemobajurex","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3_MGPaJ_8Z","Bro aku mau beli aku dari NTT, susah sekali jaringan di daerah ku bro","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@hiling_hiling1142","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3_NAW8CYd_","Upload video ini berapa menit?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@ameliakontesat.a2474","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3_WxxgoEqg","Pket yg buat rt rw net masak gak ada mayan ni klo bisa buat rt rwnet di daerah2 luar jawa ibarat harga pket 5 juta klo bisa buat rt rw net masih tergolong murah","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@henrorama9727","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3_v_0EBNnY","​ @yohanesden9018 baca pak baca!!!!","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@henrorama9727","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3_w00Y_GIh","​ @epond_BS darurat membaca!!!","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@henrorama9727","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3_w9o9IiM0","​ @robedkaltara4199 darurat membaca!!!","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@winata895","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3b0I3X3azi","kan ada paket bisnisnya mas, buat usaha bisa dong ?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@doyituyoi","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3b5MUo-UEX","LOL  wuuuueeetttteekkkkkeee wong Jowo wes jan pancen","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@hsoebarna","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3bFtenKpI7","Kalo utk digunakan pd yayasan pendidikan/sekolah di dserah terpencil apakah diidzinkan oleh provider starlink?
Tentunya kalo di install di tempat tsb traffic nya jadi tinggi.
Apakah bakal di-take down akun kita?😮","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@ikbalMusaad","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3bL4nURF5r","​ @faizalljewell4809  Ingat bro yg buat alat itu om elon musk😆jdi klu mau coba2 silahkan 😆","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@hsoebarna","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3bOekJu8fg"," @RafieSimpan  @NanangMrk Bagus sekali pertanyaannya. terutama kalo digunakan pada lembaga pendidikan/sekolah yg terpelosok atau di kepulauan  yg sangat membutuhkan internet.","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@futurebisnistv8275","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3bVeBNymhZ","1000% g jd beli","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@sulpangurupjok1508","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3bpqe98L9b","Cara mesannya gimana ?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@jayzgaban3697","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3cDjdV70Fu","dengan SDM kita yg rendah,bakal banyak yg terblokir.....nah pertanyaannya skrang,berapa device agar tidak terblokir....??","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@liuketbui4019","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3cS_rSrZpQ","Kak itu pembayaran 750k apa termasuk yg 7jutaan itu untuk pemesanan pertama","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@desoe5655","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3cojgdEEoK","​ @UluhLewu uluh kueh le","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@ART2KY","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3dHa840Tns","Sekiranya dihiraukan....mohon tidak mengucapkan ""anying""....khawatir ada follower yg mengikuti....
Terima kasih","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@masbrois7491","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3dT5LaFwti","Biasa2 aja mas...gak usah terlalu berlebihan/lebay thd starlink. Males juga dengernya","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@AquariusPonsel-l5x","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3dZD8I7fjY","Versi BM tu kisaran 7 s/d 8 jt klw versi original tu mau 30 jt alat nya jak... Cek aja versi resminya blm di tambah bulanan ya 750.000 msih berat lh rasanya😢","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@AquariusPonsel-l5x","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3dZqYkVCOd","Klw untuk layanan pendidikan dan kesehatan bolehlah nantikan ujungnya subsidi pemerintah sma keminfo lagi tu BTS ancur lebur leletnya minta ampun buka awal buka sih lancar jarang yg make skali dah ramai yg makai buka WA aja ora teyeng dah, salam pelosok negeri Perbatasan Kalimantan Tengah","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@AquariusPonsel-l5x","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3d_LtYhQwp","Hati2, balmond cyber peraturan penggunaan Bandwidth","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago (edited)","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@AquariusPonsel-l5x","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3d_jL9oPjc","​ @gils1702 klw di bagi 50 user aja brarti dah di bawah 0,1 Mbps","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@ayomwidi8572","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3dppBAD0L0","Kalau buat usaha warnet gimana?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@Richard-uk2we","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3eaBG3FmqW","Mas video mu di pake IDX chanel","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@kamayamedia","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3eqJa093-c","Bang gmn kl pakai di sekolah trus usernya ribuan itu di blokir jga?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@abdarizka1988","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3fJcZWcg7w","klo buat wifi kantor proyek di tengah hutan di kalimantan bisa gak ya ?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@mumucahha","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3fKXn_HTdA","Emang max brp perangkat yg bisa terkoneksi?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@abidza777","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3gSANYjmRW","Harga nya brpa mas??","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@mochrafiqs4178","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3gb9AN4enr","Kalau misalkan untuk penggunaan di site, tanpa adanya voucheran, hanya untuk memfasilitasi karyawan, bagusnya pilih paket yg mana bang?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@ulhydhady9079","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3gc2ayq0Xw","Berapa perangkat yg bisa konek untuk tiap paket nya mas..mhn dibalas","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@ulhydhady9079","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3gdPXEPyvZ","Kalau misalkan saya 1 rumah lebih dari 10 orang dan masing2 punya hp kira2 se isi rumah masih bisa nikmatin gak","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@heryantolie6141","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3hCXMXMzNl","​ @yhusuftbechtel-no4rg Muahall anjirr","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@Fahridplaying","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3hDp-2XSGk","mas biar pake ada port lan gimana ? beli dmna ?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@netpalapa","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3hKFfVyrI7","Maksude piye. Ra patek mudeng","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@parmanndunk5296","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3hNuPJKDE5","Kalo hanya dipakai sendiri sepertinya overspect.","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@ramdanachmadyusufmaulana412","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3hRlqO_rNL"," @NanangMrk  lah terus apa cuma bisa terkonek ke 1 device atau memang ada limit device yang terkonek? Tolong dijelaskan di video video selanjutnya 🇲🇨🇲🇨🇲🇨","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@paulussantosociwidjaja4781","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3hT4sWa68z","Ok Mas, tak enteni lanjutan e yo. Suwun, Mas!","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@MulakiMulako-mf8ry","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3hmRb_3a8Z","Di amerika starlink ada di publik dan gratis, di indo katanya ambil ke untungan?","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@PBTeam","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3ifq-CHDOZ","berapa biaya bulananya kak","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@bahrudinhabibihabibi8109","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3jXvMWiSlu","Kalo di bea cukai udah di bongkar tuh barang nya 😂","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@bahrudinhabibihabibi8109","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3jZoZUE2g-","Orang nya lg makan 😂","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@azwinnasir960","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3jvqSUiWCF","Mau tanya mas ...
Akun starlingnya kan melaui hp setingnya pun melalui hp...
Pertanyaan saya kalo hape hilang gimana
Apa akun dan setingannya otomatis raip","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@VianaWays-zn5jf","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3k39Rmizec","👍👍👍Mantap,  bijak, jujur, empati yang baik untuk warga miskin agar merata menikmati internet ❤❤","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
"@VianaWays-zn5jf","false","Ugwz3FqDFIgevEnVUaN4AaABAg.A3Iaocx4XY6A3k3S-O1H2J","Baca baik baik yaa guys
Baca berulang-ulang sampai paham ya guys 
Penjelasan mas Nanang lengkap itu kok
Darurat BACA
BACA
BACA","4843","false","https://www.youtube.com/watch?v=U-ZyepruMh0","4 months ago","0","Ugwz3FqDFIgevEnVUaN4AaABAg","STARLINK INDONESIA REVIEW, INTERNET DARI LANGIT TANPA SINYAL DIMANAPUN ANDA BERADA (TERLENGKAP)","reply","U-ZyepruMh0","0"
