"author","authorIsChannelOwner","cid","comment","commentsCount","hasCreatorHeart","pageUrl","publishedTimeText","replyCount","replyToCid","title","type","videoId","voteCount"
"@ahmatyuaidin","false","UgzDhBCKxOCie-jqXgx4AaABAg","750 rb mahal karena gak bisa dujual lagi hanya dipakai satu/dua rumah doang, kalau keluarga menengah ke atas mungkin mampu 750rb/bulan, kalau keluarga menengah ke bawah keberatan gak mampu.","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","3 weeks ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","3"
"@andakaputra7499","false","UgzjZaVUpqhPnpHRicd4AaABAg","Kaka bisa bantu starling kami sdah terpasang dan sudah terkonek ke hp maupun komputer namun tidak berfungsi dan tidak dapat digunkan padahal sudah dibayar","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","3 weeks ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@JohanBurhanudin","false","Ugxos1E5WByE-oQFhGN4AaABAg","Bahaya klo ada petir gak","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","3 weeks ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@danykanadjara1087","false","UgzzQLtMWKOG0IBWsUR4AaABAg","Gak ada alasan di sekolah di pedalaman untuk kekurangan informasi, ini sangat membantu dan pengadaan bisa dipakai dana boss, makasih elon musk","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","3 weeks ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@Carceres8903","false","Ugyx0Tl_37KzVQq3F4l4AaABAg","Bang bagimana klo kami dari luar negara bisa dapat","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 weeks ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@mdjsinolefunkotertogianisl4831","false","Ugyt9dC-PStt3bn6EcR4AaABAg","SAYA ANAK PULAU SUSAH JARINGAN RENCANA MAU BELI & LANGGANAN 😅","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 weeks ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@TineKatiandagho","false","Ugw9mSdpH17YKqLBbWR4AaABAg","Ka,klw cara pesannya bagaimana?","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 weeks ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@Boy-m9h","false","UgyGqLyk_IUp2gaKjbV4AaABAg","Teruntuk penganut bumi datar yang hobi koar-koar satelit itu tidak ada, wajib beli ini. StarLink.","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 weeks ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@arisandi-ob9pv","false","Ugy3Hv-NlFRJRhdiIRN4AaABAg","Bakalan Gerah yg lain ni","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 weeks ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@muhtaryusup4235","false","Ugw1ms1JSGeiUwx6lfJ4AaABAg","Focus suara mas ny...baku hantam","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@ceritaku8483","false","UgxFzIZdVQ3dHcVImih4AaABAg","e","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@hello_panglima8842","false","Ugx89mubcBV7oCiA-mt4AaABAg","Bisa dibantu untuk aktivasi layanan mas, saya sudah coba gak bisa terus yang keluar disistem notif : Ada yang tidak beres dengan sistem kami silakan coba beberapa saat lagi","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@regenapolonius6144","false","UgwqEaEpcoFUpokeqbR4AaABAg","Indosat Telkom kejang2😂😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@yansofyan879","false","UgyPuEzwBqWFvIX4upF4AaABAg","Supply nya bisa pake baterai ga bang? Repot jg klo jauh dr colokan listrik 😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@GunturGunawan-xu2yv","false","Ugy-GA9X1AL8fai3cUB4AaABAg","Bang beli powerbank segede itu beli nya di apotek mana","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@permanafamily9449","false","UgzM7Xu5jvntdwnvXcJ4AaABAg","Ada yg sama ga sih yg udah pake starlink ini kalo hujan jaringannya mati.. kenapa yaa","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@bbomatilike7101","false","UgxE9cG1MAi03-9b1it4AaABAg","Bang mohon di jawab dong 

1.jangkawannya brp meter dari lokasi
2.bisa di pake 100 perangkat gk bang
3.jika ad yg masuk jaringan gk di kenal bisa di ban gk?","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@Kojuro-b7r","false","UgwSoDQpuVdO7rio-Zd4AaABAg","Jaringan tanpa tower nggk kayak telkom","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@hanyakamu9603","false","UgwAPGzotHaC8Xruzul4AaABAg","Salam kenal bang sya dri Papua mau Tanya2 Bang,,,,ada tdk starling yang tdk pke listrik yang bisa di bwa kemana2 gitu","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@risqiwahyu625","false","UgythwzOaH9bmXwfEnd4AaABAg","Bang coba kalo buat live di pc dengan bitrate yg tinggi coba","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@Ky4nd74zzz","false","UgysSu6Xj4gC1mLQAI14AaABAg","k","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@Alumniespedigo20","false","Ugy_zRjC2NThydGzaPd4AaABAg","Itu langganan setiap bulan kah?","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","1",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@Lukman-zt4lu","false","UgxAKuFeq8yJ-ds3av54AaABAg","kalo buat usaha voceran bisa gak bang","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@Slamet99435","false","UgwPqPhPb3CWTkaUe3J4AaABAg","Bang kalau buat usaha wifii rumahan bisa ga? Semacam voucher wifii rumahan❤","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","0",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
"@ronalalip8303","false","UgzapO69fVPoMn1lCSx4AaABAg","Masih mahal banget","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","1 month ago","1",,"REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","comment","BHkTABfl9fc","0"
